task,method,policy_id,owner,folder,checkpoint,checkpoint_sha256,optimizer_updates,parameters,training_seconds,training_receipt,source,prior_document,prior_summary_API_authored,source_version,authorship_audit,bundled_API_source,handoff_document
drawer_exchange,APPL_6_xhigh,evacuate_red__h01,Runtime API,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/evacuate_red/heuristic_01,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/evacuate_red/heuristic_01/training/last.pt,2acc8338846e61480acdb076468cfde64b4ccd408cb4eba114d37c441f4b60bf,20000,20082059,803.3399499819498,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/evacuate_red/heuristic_01/training/result.json,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/evacuate_red/heuristic_01/source,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/evacuate_red/heuristic_01/source/PRIOR.md,"Object-role relational attention conditions a learned joint-action DDPM on causal robot, drawer, red, blue and fixed-pad tokens. Explicit tool/object, object/target and object/drawer relations coexist with world anchors and sign-invariant rotation matrices. Learned robot-query attention changes focus without discarding background goals. A masked future-object displacement predictor trains the same attended representation.",9ecb849d61032fa338908dd2890c7b489c6b6d67a0ad40559c7b625131b65545,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/evacuate_red/heuristic_01/authorship_audit.json,policy_cards/APPL_6_xhigh/drawer_exchange/evacuate_red__h01,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/evacuate_red/heuristic_01/source/HANDOFF.json
drawer_exchange,APPL_6_xhigh,evacuate_red__h02,Runtime API,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/evacuate_red/heuristic_02,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/evacuate_red/heuristic_02/training/last.pt,bc7d0cf4ff2a2626034da98a6c126d2dd660c64eb2864f6f3b6634b5e0b2a283,20000,19812790,1190.781787950953,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/evacuate_red/heuristic_02/training/result.json,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/evacuate_red/heuristic_02/source,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/evacuate_red/heuristic_02/source/PRIOR.md,"Clearance waypoint hierarchy: a causal full-state encoder predicts event and manipulated-entity probabilities and conditions a learned spatial waypoint diffusion denoiser. A separate conditional action DDPM consumes the resulting robot/object intent and current state. Local future waypoints, event changes, capped duration and ongoing motion are supervised; teacher and predicted intents are mixed during action training.",a9c5afb2ee371edc8adae286c052669595e028c438b4199d09d57a42f1c43d15,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/evacuate_red/heuristic_02/authorship_audit.json,policy_cards/APPL_6_xhigh/drawer_exchange/evacuate_red__h02,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/evacuate_red/heuristic_02/source/HANDOFF.json
drawer_exchange,APPL_6_xhigh,evacuate_red__h03,Runtime API,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/evacuate_red/heuristic_03,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/evacuate_red/heuristic_03/training/last.pt,3773c3bfa96d453ed8aada48a94f91886c202ed2d30388fdca170dbb49e88faf,20000,18602102,3011.113689211954,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/evacuate_red/heuristic_03/training/result.json,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/evacuate_red/heuristic_03/source,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/evacuate_red/heuristic_03/source/PRIOR.md,"Attachment-consistent action diffusion: a causal learned none/handle/red/blue posterior and per-block continuous tool-relative transform refinement condition an absolute-joint DDPM. A learned action-conditioned rollout predicts TCP, block, drawer and finger states. Masked predicted block-relative translation and rotation changes are penalized only on confident co-motion windows; the handle receives an X-only prismatic coupling penalty. Release observations and commands deactivate the training constraint, not the denoiser.",45cb9e2f592cd38ac987371ccf23b6cba1b1bd8292c67d9579c2ce9621d89d3c,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/evacuate_red/heuristic_03/authorship_audit.json,policy_cards/APPL_6_xhigh/drawer_exchange/evacuate_red__h03,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/evacuate_red/heuristic_03/source/HANDOFF.json
drawer_exchange,APPL_6_xhigh,insert_blue__h01,Runtime API,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/insert_blue/heuristic_01,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/insert_blue/heuristic_01/training/last.pt,e5927f60b43d7b97e6fae7493f063a9e49158e794c75d1f41035bf4cd4573b10,20000,4505681,702.8164264790248,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/insert_blue/heuristic_01/training/result.json,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/insert_blue/heuristic_01/source,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/insert_blue/heuristic_01/source/PRIOR.md,"Articulated containment margins condition a learned action diffusion transformer. World-frame wxyz poses yield rotated block extents, full XY containment margins, strict Z-interval margins and the drawer-opening margin. Both objects remain represented throughout red placement, blue acquisition, insertion and optional terminal retreat. A differentiable denoiser-latent head predicts masked demonstration future margins at four horizons; it does not impose premature goal satisfaction.",38e9f467c2783bf23c6ad1227833a29d0f26afd5af0c1ba0bacaa51f5d369027,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/insert_blue/heuristic_01/authorship_audit.json,policy_cards/APPL_6_xhigh/drawer_exchange/insert_blue__h01,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/insert_blue/heuristic_01/source/HANDOFF.json
drawer_exchange,APPL_6_xhigh,insert_blue__h02,Runtime API,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/insert_blue/heuristic_02,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/insert_blue/heuristic_02/training/last.pt,277005a3d58450c300529043b83cf87b353f1df4dc7cdb731e94f9de502e6e70,20000,18107916,1337.2578924479894,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/insert_blue/heuristic_02/training/result.json,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/insert_blue/heuristic_02/source,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/insert_blue/heuristic_02/source/PRIOR.md,"Contact-belief adaptive diffusion: a causal two-frame GRU infers an eight-mode soft contact belief and a continuous relative-position latent. One learned epsilon diffusion decoder is conditioned on that belief and predicted contact changes. A learned temporal residual blends current and forecast contact embeddings with entropy/event-dependent retention. Future co-motion supplies weak training labels, and an action-conditioned learned motion predictor couples an auxiliary loss to denoised actions. The fixed interface does not permit changing the executed prefix; adaptive commitment is implemented inside the denoiser, not as an adaptive execution scheduler.",a0f7f190d4526780abddc1f3a65f3ffa4a09546b8567aca3426140f148350275,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/insert_blue/heuristic_02/authorship_audit.json,policy_cards/APPL_6_xhigh/drawer_exchange/insert_blue__h02,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/insert_blue/heuristic_02/source/HANDOFF.json
drawer_exchange,APPL_6_xhigh,insert_blue__h03,Runtime API,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/insert_blue/heuristic_03,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/insert_blue/heuristic_03/training/last.pt,82061e980997a0dddb24dfbe65b4574f9a3b5ed8be7701fdc3e155ca1b2ea265,20000,20186659,3971.8008207499515,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/insert_blue/heuristic_03/training/result.json,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/insert_blue/heuristic_03/source,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/insert_blue/heuristic_03/source/PRIOR.md,"Concurrent-goal preserving lookahead, implemented as an amortized selection objective for a learned action diffusion policy. Three bootstrapped action-conditioned transition models score five local alternatives to training-time DDPM clean estimates using exact world-pose containment margins, learned short-horizon remaining-work forecasts, retention of observed red/drawer/blue goals, ensemble disagreement and a learned behavior-support penalty. Detached selections supervise the denoiser. Deployment uses the fixed DDPM sampler, not an unsupported external controller or runtime K-chunk reranker.",c41784ba63890bf973a2f5d5e078f5693399727f2cf43c6a6cb4d297da90c39b,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/insert_blue/heuristic_03/authorship_audit.json,policy_cards/APPL_6_xhigh/drawer_exchange/insert_blue__h03,runs/exp2/M1_astra_xhigh/drawer_exchange/policies/insert_blue/heuristic_03/source/HANDOFF.json
two_block_sort,naive_DP,naive_DP,Developer baseline,runs/exp2/M1_scaleup/two_block_sort/naive_DP,runs/exp2/M1_scaleup/two_block_sort/naive_DP/training/last.pt,eac4a4476d2f1caff0ead47337eff21a03056c5348cda8b220b9d2079b124871,60000,16998408,1946.7427835510462,runs/exp2/M1_scaleup/two_block_sort/naive_DP/training/result.json,runs/exp2/M1_scaleup/two_block_sort/naive_DP/source,,,,,,
two_block_sort,SinglePrior_6_xhigh,SinglePrior_6_xhigh,Runtime API,runs/exp2/single_policy_astra_xhigh/two_block_sort/policy,runs/exp2/single_policy_astra_xhigh/two_block_sort/policy/training/last.pt,edb72859671e32111fcce4620b3b9921510c672cdc6b8d5d16b6230eb4993ad4,60000,19379044,1973.1446754969656,runs/exp2/single_policy_astra_xhigh/two_block_sort/policy/training/result.json,runs/exp2/single_policy_astra_xhigh/two_block_sort/policy/source,runs/exp2/single_policy_astra_xhigh/two_block_sort/policy/source/PRIOR.md,"A goal-relative predictive object-factorization prior: a shared encoder represents each block's two-frame relationship to the TCP and its own pad, and supervised causal relational forecasts condition one absolute-joint epsilon diffusion U-Net alongside the complete normalized observations.",2b0f8ded60ba78662707f7f0d5587013ba2194ed77a18d443292532100288ee5,runs/exp2/single_policy_astra_xhigh/two_block_sort/policy/authorship_audit.json,policy_cards/SinglePrior_6_xhigh/two_block_sort/SinglePrior_6_xhigh,
two_block_sort,APPL_5_5_high,acquire_active_block__h01,Runtime API,runs/exp2/M1_scaleup/two_block_sort/policies/acquire_active_block/heuristic_01,runs/exp2/M1_scaleup/two_block_sort/policies/acquire_active_block/heuristic_01/training/last.pt,b5da873d36f14471f5f91cab8af3adfb24500416a4f156a81d1918a0a8b474e3,20000,17840944,804.1605649520061,runs/exp2/M1_scaleup/two_block_sort/policies/acquire_active_block/heuristic_01/training/result.json,runs/exp2/M1_scaleup/two_block_sort/policies/acquire_active_block/heuristic_01/source,runs/exp2/M1_scaleup/two_block_sort/policies/acquire_active_block/heuristic_01/source/PRIOR.md,"A learned DDPM action policy conditions its denoiser on active-object-relative features: TCP-to-selected-block, selected-block-to-goal, gripper state, qpos/qvel, and inactive-block context. The same encoder is used for red-first acquisition and blue-after-red acquisition; the active block is selected causally from the observed red-at-goal state rather than by a separate color-specific policy.",48116e234b678a5c76b303f50f133461742207e97fcf548f06a8ea11e52728b5,runs/exp2/M1_scaleup/two_block_sort/policies/acquire_active_block/heuristic_01/authorship_audit.json,policy_cards/APPL_5_5_high/two_block_sort/acquire_active_block__h01,runs/exp2/M1_scaleup/two_block_sort/policies/acquire_active_block/heuristic_01/source/HANDOFF.json
two_block_sort,APPL_5_5_high,acquire_active_block__h02,Runtime API,runs/exp2/M1_scaleup/two_block_sort/policies/acquire_active_block/heuristic_02,runs/exp2/M1_scaleup/two_block_sort/policies/acquire_active_block/heuristic_02/training/last.pt,3c3b98e901205b946624a1e6c369856630f7dc832bd3f10cce7d040720c4aa8c,20000,18490949,1086.3926955680363,runs/exp2/M1_scaleup/two_block_sort/policies/acquire_active_block/heuristic_02/training/result.json,runs/exp2/M1_scaleup/two_block_sort/policies/acquire_active_block/heuristic_02/source,runs/exp2/M1_scaleup/two_block_sort/policies/acquire_active_block/heuristic_02/source/PRIOR.md,"A learned phase-conditioned DDPM action policy for acquisition. A causal two-observation encoder predicts an ordered posterior over approach, descent, closure, lift and early-carry modes; the diffusion denoiser is conditioned on that posterior and trained with masked phase and monotonic-progress auxiliary losses.",e83c6f880f58b38b1cc94ff73de1a4a034d51ecec365a66588c5f9bd022a72d8,runs/exp2/M1_scaleup/two_block_sort/policies/acquire_active_block/heuristic_02/authorship_audit.json,policy_cards/APPL_5_5_high/two_block_sort/acquire_active_block__h02,runs/exp2/M1_scaleup/two_block_sort/policies/acquire_active_block/heuristic_02/source/HANDOFF.json
two_block_sort,APPL_5_5_high,acquire_active_block__h03,Runtime API,runs/exp2/M1_scaleup/two_block_sort/policies/acquire_active_block/heuristic_03,runs/exp2/M1_scaleup/two_block_sort/policies/acquire_active_block/heuristic_03/training/last.pt,b859dcc2e9d63d2682c20e7f27685a41750322ddefa85f1417148ab23c43175b,20000,18726380,870.701197508024,runs/exp2/M1_scaleup/two_block_sort/policies/acquire_active_block/heuristic_03/training/result.json,runs/exp2/M1_scaleup/two_block_sort/policies/acquire_active_block/heuristic_03/source,runs/exp2/M1_scaleup/two_block_sort/policies/acquire_active_block/heuristic_03/source/PRIOR.md,"Attachment-confirmation prior implemented as a learned action diffusion policy: the denoiser is conditioned on causal TCP/object/finger relative-motion features, a learned active-block selector, and learned attachment probabilities; auxiliary losses supervise attachment from future demonstration evidence and train an action-conditioned future relative-offset predictor.",1d526758a7c5cf2154159b6e9f021dbd00f6965c7c371c7e026cae09e85082cd,runs/exp2/M1_scaleup/two_block_sort/policies/acquire_active_block/heuristic_03/authorship_audit.json,policy_cards/APPL_5_5_high/two_block_sort/acquire_active_block__h03,runs/exp2/M1_scaleup/two_block_sort/policies/acquire_active_block/heuristic_03/source/HANDOFF.json
two_block_sort,APPL_5_5_high,deliver_active_block__h01,Runtime API,runs/exp2/M1_scaleup/two_block_sort/policies/deliver_active_block/heuristic_01,runs/exp2/M1_scaleup/two_block_sort/policies/deliver_active_block/heuristic_01/training/last.pt,4c8ba7917398fb411db5eae1475fb976d192d190c63e46d9c5624ef19efc5f79,20000,18659022,816.4401025170228,runs/exp2/M1_scaleup/two_block_sort/policies/deliver_active_block/heuristic_01/training/result.json,runs/exp2/M1_scaleup/two_block_sort/policies/deliver_active_block/heuristic_01/source,runs/exp2/M1_scaleup/two_block_sort/policies/deliver_active_block/heuristic_01/source/PRIOR.md,"Goal-relative active-block delivery implemented as a learned DDPM action policy. Red and blue candidate blocks are encoded with a shared object-goal-relative module, a learned active-object gate aggregates the selected delivery candidate, and a Conditional U-Net predicts normalized action noise.",77e3efcfe525301875e162224a20ab56606632ed79499cf07f2d4929cd69d5ad,runs/exp2/M1_scaleup/two_block_sort/policies/deliver_active_block/heuristic_01/authorship_audit.json,policy_cards/APPL_5_5_high/two_block_sort/deliver_active_block__h01,runs/exp2/M1_scaleup/two_block_sort/policies/deliver_active_block/heuristic_01/source/HANDOFF.json
two_block_sort,APPL_5_5_high,deliver_active_block__h02,Runtime API,runs/exp2/M1_scaleup/two_block_sort/policies/deliver_active_block/heuristic_02,runs/exp2/M1_scaleup/two_block_sort/policies/deliver_active_block/heuristic_02/training/last.pt,d26f309d167e25787353e09b4d6b13329a70964dacb0d3163eadfd77629b96c2,20000,19407288,826.5646703800303,runs/exp2/M1_scaleup/two_block_sort/policies/deliver_active_block/heuristic_02/training/result.json,runs/exp2/M1_scaleup/two_block_sort/policies/deliver_active_block/heuristic_02/source,runs/exp2/M1_scaleup/two_block_sort/policies/deliver_active_block/heuristic_02/source/PRIOR.md,"A learned action diffusion policy conditioned by a trainable latent vertical stage classifier for lift/clearance, high transport, goal descent, low release, and open retreat. The model uses world-frame block/goal/TCP geometry from the two causal observations and learns DDPM epsilon for normalized joint and gripper action sequences.",48a8cd27723e49e578c9ec68ecc92f31726447666781cd09bfd334dff20be648,runs/exp2/M1_scaleup/two_block_sort/policies/deliver_active_block/heuristic_02/authorship_audit.json,policy_cards/APPL_5_5_high/two_block_sort/deliver_active_block__h02,runs/exp2/M1_scaleup/two_block_sort/policies/deliver_active_block/heuristic_02/source/HANDOFF.json
two_block_sort,APPL_5_5_high,deliver_active_block__h03,Runtime API,runs/exp2/M1_scaleup/two_block_sort/policies/deliver_active_block/heuristic_03,runs/exp2/M1_scaleup/two_block_sort/policies/deliver_active_block/heuristic_03/training/last.pt,aa709e468834819fe8b9f79f6fd0b69fa10a57e96a70bbaf4302b1f1e2a364f4,20000,18432660,865.4592457659892,runs/exp2/M1_scaleup/two_block_sort/policies/deliver_active_block/heuristic_03/training/result.json,runs/exp2/M1_scaleup/two_block_sort/policies/deliver_active_block/heuristic_03/source,runs/exp2/M1_scaleup/two_block_sort/policies/deliver_active_block/heuristic_03/source/PRIOR.md,"Predicate-and-readiness prior implemented as a learned action diffusion policy. The denoiser is conditioned on causal forecasts of red/blue goal predicates and release/readiness predicates, and training adds differentiable auxiliary losses for those forecasts plus a terminal-phase clean-action consistency term.",295ba4d8bf3fffa5b23a778bd9c13b0d6284f9c01d6811f3d4483f9296607133,runs/exp2/M1_scaleup/two_block_sort/policies/deliver_active_block/heuristic_03/authorship_audit.json,policy_cards/APPL_5_5_high/two_block_sort/deliver_active_block__h03,runs/exp2/M1_scaleup/two_block_sort/policies/deliver_active_block/heuristic_03/source/HANDOFF.json
two_block_sort,APPL_6_xhigh,acquire_transport__h01,Runtime API,runs/exp2/M1_astra_xhigh/two_block_sort/policies/acquire_transport/heuristic_01,runs/exp2/M1_astra_xhigh/two_block_sort/policies/acquire_transport/heuristic_01/training/last.pt,e813e187f0fc0450a9bbe60a689718be6c3d4647910735b00d1ada9478d71b30,20000,20116875,1008.4662395790219,runs/exp2/M1_astra_xhigh/two_block_sort/policies/acquire_transport/heuristic_01/training/result.json,runs/exp2/M1_astra_xhigh/two_block_sort/policies/acquire_transport/heuristic_01/source,runs/exp2/M1_astra_xhigh/two_block_sort/policies/acquire_transport/heuristic_01/source/PRIOR.md,"Role-relative object-goal binding with a shared two-object graph encoder, learned requested/predecessor role probabilities, and a FiLM-conditioned learned action-chunk epsilon diffusion model. Both object nodes remain available during predecessor disengagement. Because the fixed forward interface has no caller role-ID fields, a causal learned role resolver is supervised for the demonstrated red-then-blue order; there is no scripted action controller.",2e27a89fa5a54dc88d030db29ad45f092757262c47fd9f13712c54600cfd7c44,runs/exp2/M1_astra_xhigh/two_block_sort/policies/acquire_transport/heuristic_01/authorship_audit.json,policy_cards/APPL_6_xhigh/two_block_sort/acquire_transport__h01,runs/exp2/M1_astra_xhigh/two_block_sort/policies/acquire_transport/heuristic_01/source/HANDOFF.json
two_block_sort,APPL_6_xhigh,acquire_transport__h02,Runtime API,runs/exp2/M1_astra_xhigh/two_block_sort/policies/acquire_transport/heuristic_02,runs/exp2/M1_astra_xhigh/two_block_sort/policies/acquire_transport/heuristic_02/training/last.pt,23759d06e26ff42003f1c875a0013ff080520b7a92bff2ae6742c35bd8f95022,20000,18742319,1590.013788337994,runs/exp2/M1_astra_xhigh/two_block_sort/policies/acquire_transport/heuristic_02/training/result.json,runs/exp2/M1_astra_xhigh/two_block_sort/policies/acquire_transport/heuristic_02/source,runs/exp2/M1_astra_xhigh/two_block_sort/policies/acquire_transport/heuristic_02/source/PRIOR.md,"Contact belief rather than command state. A learned two-observation recurrent contact filter, soft mode transitions, and a persistent probabilistic gripper decoder condition a joint eight-channel action diffusion model. Masked finger-response and TCP-relative object-transform forecasting provide additional trainable contact/co-motion supervision. The complete expanded acquisition slices include predecessor red descent, opening, retreat, blue approach, closure, lift and initial transport.",2c526aa77e0a1018334f0c542f51d8311e4d9229fe4ea9dc341cb90399b95222,runs/exp2/M1_astra_xhigh/two_block_sort/policies/acquire_transport/heuristic_02/authorship_audit.json,policy_cards/APPL_6_xhigh/two_block_sort/acquire_transport__h02,runs/exp2/M1_astra_xhigh/two_block_sort/policies/acquire_transport/heuristic_02/source/HANDOFF.json
two_block_sort,APPL_6_xhigh,acquire_transport__h03,Runtime API,runs/exp2/M1_astra_xhigh/two_block_sort/policies/acquire_transport/heuristic_03,runs/exp2/M1_astra_xhigh/two_block_sort/policies/acquire_transport/heuristic_03/training/last.pt,1f5af57933263b7043c5a719c8797c2472e29c6c421d05387eaa87262f78c35d,20000,19629388,1698.5159233199665,runs/exp2/M1_astra_xhigh/two_block_sort/policies/acquire_transport/heuristic_03/training/result.json,runs/exp2/M1_astra_xhigh/two_block_sort/policies/acquire_transport/heuristic_03/source,runs/exp2/M1_astra_xhigh/two_block_sort/policies/acquire_transport/heuristic_03/source/PRIOR.md,"Height-separated waypoint hierarchy: an eight-step auxiliary pose/duration diffusion with learned phase-conditioned progress produces four local role-relative TCP/requested-object knots. Smooth bounded interpolation conditions the standard learned actuator-action DDPM. Soft prediction-dependent geometry losses favor separated approach, empty retreat/travel, and loaded lift regimes while exempting predecessor lowering.",667429bfe303425f18533aaf252dabbbe89bdd1d1d474c953ae02c4ffb9ab86a,runs/exp2/M1_astra_xhigh/two_block_sort/policies/acquire_transport/heuristic_03/authorship_audit.json,policy_cards/APPL_6_xhigh/two_block_sort/acquire_transport__h03,runs/exp2/M1_astra_xhigh/two_block_sort/policies/acquire_transport/heuristic_03/source/HANDOFF.json
two_block_sort,APPL_6_xhigh,deliver_disengage__h01,Runtime API,runs/exp2/M1_astra_xhigh/two_block_sort/policies/deliver_disengage/heuristic_01,runs/exp2/M1_astra_xhigh/two_block_sort/policies/deliver_disengage/heuristic_01/training/last.pt,0369cf7af61890195c487293cb2ce56af15d612ff1b5e34bbff588cd31845d00,20000,19859748,953.043022176018,runs/exp2/M1_astra_xhigh/two_block_sort/policies/deliver_disengage/heuristic_01/training/result.json,runs/exp2/M1_astra_xhigh/two_block_sort/policies/deliver_disengage/heuristic_01/source,runs/exp2/M1_astra_xhigh/two_block_sort/policies/deliver_disengage/heuristic_01/source/PRIOR.md,"Grasp-frame transport with explicit detachment, implemented as an action-indexed geometric reference denoiser conditioning a learned joint-action DDPM. Separate red and blue future object poses, a free TCP reference, causal attachment probabilities and a learned two-observation grasp-transform filter provide offset-compensated TCP references. Masked prediction losses teach rigidity only across inferred held intervals, not during empty retreat.",965b1493f70038604f1816d01b51c9c20bba7cd757d87c0f24813f30689f4a3c,runs/exp2/M1_astra_xhigh/two_block_sort/policies/deliver_disengage/heuristic_01/authorship_audit.json,policy_cards/APPL_6_xhigh/two_block_sort/deliver_disengage__h01,runs/exp2/M1_astra_xhigh/two_block_sort/policies/deliver_disengage/heuristic_01/source/HANDOFF.json
two_block_sort,APPL_6_xhigh,deliver_disengage__h02,Runtime API,runs/exp2/M1_astra_xhigh/two_block_sort/policies/deliver_disengage/heuristic_02,runs/exp2/M1_astra_xhigh/two_block_sort/policies/deliver_disengage/heuristic_02/training/last.pt,1f7ed2f35703766b91e25cc6825565c6bd858b46b3c6cf314bfc8c6ccab966bb,20000,18752545,1831.4978191770497,runs/exp2/M1_astra_xhigh/two_block_sort/policies/deliver_disengage/heuristic_02/training/result.json,runs/exp2/M1_astra_xhigh/two_block_sort/policies/deliver_disengage/heuristic_02/source,runs/exp2/M1_astra_xhigh/two_block_sort/policies/deliver_disengage/heuristic_02/source/PRIOR.md,"Contract-aware learned action diffusion with a causal placement-window predictor, separate disengagement-readiness predictions, and a recurrent action-conditioned pose/aperture forecast. Analytic rotated-corner containment and centre-height losses train the forecast and, through a detached-parameter forecast, regularize denoised action chunks. Already released contained objects receive a preservation loss. Outcome guidance is amortized during training; this implementation does not change the fixed DDPM sampler or perform online rollout-energy optimization.",e56cd8e526871607e11f70e40fe677e997bcaabd9bc8b90670cd12dfdaf984b0,runs/exp2/M1_astra_xhigh/two_block_sort/policies/deliver_disengage/heuristic_02/authorship_audit.json,policy_cards/APPL_6_xhigh/two_block_sort/deliver_disengage__h02,runs/exp2/M1_astra_xhigh/two_block_sort/policies/deliver_disengage/heuristic_02/source/HANDOFF.json
two_block_sort,APPL_6_xhigh,deliver_disengage__h03,Runtime API,runs/exp2/M1_astra_xhigh/two_block_sort/policies/deliver_disengage/heuristic_03,runs/exp2/M1_astra_xhigh/two_block_sort/policies/deliver_disengage/heuristic_03/training/last.pt,ae22ec56bbbf1623393fdaa0851c25e8a17f8f6d256767ba6cc59994ce10682d,20000,20075093,1230.6320512150414,runs/exp2/M1_astra_xhigh/two_block_sort/policies/deliver_disengage/heuristic_03/training/result.json,runs/exp2/M1_astra_xhigh/two_block_sort/policies/deliver_disengage/heuristic_03/source,runs/exp2/M1_astra_xhigh/two_block_sort/policies/deliver_disengage/heuristic_03/source/PRIOR.md,"Event progress with elastic duration: a two-observation recurrent belief predicts ordered manipulation events, within-event progress, positive nominal and remaining durations, and uncertainty. A learned progress-knot action reference is time-decoded, and a progress-resampled temporal diffusion denoiser is pulled back to physical action timestamps. A separate persistent gripper head conditions a direct-time gripper diffusion score.",ca113f55e656657bff328659dd0f45f03dbe420ad51da371d73cd739983e68cf,runs/exp2/M1_astra_xhigh/two_block_sort/policies/deliver_disengage/heuristic_03/authorship_audit.json,policy_cards/APPL_6_xhigh/two_block_sort/deliver_disengage__h03,runs/exp2/M1_astra_xhigh/two_block_sort/policies/deliver_disengage/heuristic_03/source/HANDOFF.json
buffer_swap,naive_DP,naive_DP,Developer baseline,runs/exp2/M1_scaleup/buffer_swap/naive_DP,runs/exp2/M1_scaleup/buffer_swap/naive_DP/training/last.pt,ad8ee8ff95cc2b745180201024d88022724098942af0d4c02530fbfaf2a7caac,60000,16998408,2188.9396252580336,runs/exp2/M1_scaleup/buffer_swap/naive_DP/training/result.json,runs/exp2/M1_scaleup/buffer_swap/naive_DP/source,,,,,,
buffer_swap,SinglePrior_6_xhigh,SinglePrior_6_xhigh,Runtime API,runs/exp2/single_policy_astra_xhigh/buffer_swap/policy,runs/exp2/single_policy_astra_xhigh/buffer_swap/policy/training/last.pt,c462716e83306a7530dfbaa0d6c07bfcfcd9dce5b132146da07cb7dbe499cce9,60000,19504329,2457.4080121930456,runs/exp2/single_policy_astra_xhigh/buffer_swap/policy/training/result.json,runs/exp2/single_policy_astra_xhigh/buffer_swap/policy/source,runs/exp2/single_policy_astra_xhigh/buffer_swap/policy/source/PRIOR.md,"Occupancy-aware object relational conditioning with supervised causal interaction forecasts. A shared two-object encoder represents gripper contact geometry, each object's assigned and opposite goals, and the other object's occupancy of its goal. Learned short-horizon TCP, object and finger forecasts condition one epsilon-prediction diffusion U-Net alongside the full normalized observation history.",3f04f7d1837db77b2c07e576f07ddd2273f065f52b9756ab604ad463cc66ffea,runs/exp2/single_policy_astra_xhigh/buffer_swap/policy/authorship_audit.json,policy_cards/SinglePrior_6_xhigh/buffer_swap/SinglePrior_6_xhigh,
buffer_swap,APPL_5_5_high,red_to_buffer_handoff__h01,Runtime API,runs/exp2/M1_scaleup/buffer_swap/policies/red_to_buffer_handoff/heuristic_01,runs/exp2/M1_scaleup/buffer_swap/policies/red_to_buffer_handoff/heuristic_01/training/last.pt,579362b8d942ac82ae489a795cf7c0961aed334c007d8d8ee66397aeed4e8c89,20000,18500965,880.9198137790081,runs/exp2/M1_scaleup/buffer_swap/policies/red_to_buffer_handoff/heuristic_01/training/result.json,runs/exp2/M1_scaleup/buffer_swap/policies/red_to_buffer_handoff/heuristic_01/source,runs/exp2/M1_scaleup/buffer_swap/policies/red_to_buffer_handoff/heuristic_01/source/PRIOR.md,"A learned action diffusion policy with an object-relative contact-funnel conditioning path: two causal state observations are encoded in the red-block and blue-block frames, a learned soft phase embedding represents approach, pinch/lift, carry, lower/release, and blue-handoff phases, and auxiliary prediction of short-horizon red/blue displacements trains the same representation.",f735fc6424c9177a950494034fd26bc7044fc0928929236ef6d7886bfb9a3613,runs/exp2/M1_scaleup/buffer_swap/policies/red_to_buffer_handoff/heuristic_01/authorship_audit.json,policy_cards/APPL_5_5_high/buffer_swap/red_to_buffer_handoff__h01,runs/exp2/M1_scaleup/buffer_swap/policies/red_to_buffer_handoff/heuristic_01/source/HANDOFF.json
